shot_type,confidence,bat_angle,hit_quality,face_stability,stance_bend,front_foot_stance_score,shot_accuracy,feedback_paragraph
cover,90.75907413639652,86.21964696471626,48.00551927365427,86.6446658691471,69.90658029586818,89.0723576277124,46.99611621321373,"Excellent cover shot. Bat angle, face stability provide controlled execution. Weak shot accuracy reduce shot effectiveness. Improving hit quality will add consistency."
cut,70.54902021872054,66.106510961049,85.30303736655466,74.0444302313666,18.34256073611393,10.812603707754388,69.90955788988683,"Excellent cut shot. Confidence, bat angle, hit quality provide controlled execution. Improving stance bend will add consistency."
pull,92.97312925862205,64.77998864573664,68.96560923589361,85.33519971936903,89.21616556215514,34.73888974118692,35.53546474438689,"Excellent pull shot. Confidence, stance bend provide controlled execution. Weak front foot stance score reduce shot effectiveness."
sweep,76.4464834990757,96.92181176755383,80.96042890917046,80.80513625399409,99.14405489334212,34.50004605440827,58.87297009952681,"Excellent sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving front foot stance score will add consistency."
sweep,13.510836105498292,50.58662685525186,0.7628378584621176,3.890469388679041,56.655931815629636,88.893506668735,33.530250552458426,Poor sweep shot. Weak hit quality reduce shot effectiveness. Improving face stability will add consistency.
sweep,54.05113160761121,59.28971839504309,30.78150239396885,3.212288463506441,45.921376241117905,23.729391396871392,26.57790610440569,"Poor sweep shot. Weak hit quality, stance bend reduce shot effectiveness. Improving face stability will add consistency."
sweep,58.24820462993935,59.327443388874514,81.88992924918182,17.999536509481306,87.08774744882984,72.51553572726858,41.39033036164197,"Excellent sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving face stability will add consistency."
cut,88.91495386566517,26.834293338882077,81.00015289206445,72.52877813842727,20.10025815707789,71.91434562117566,73.27840562958338,"Excellent cut shot. Confidence, hit quality provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
cut,27.807937509448386,91.65676419865893,22.3155122056095,55.2086678320558,47.4484261275891,43.68366028694748,51.744072319667744,"Good cut shot. Bat angle provide controlled execution. Weak confidence, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
pull,5.40198361873645,96.39286403313521,6.466568491811242,38.00147474204285,68.29796490160602,27.44986393912837,46.34866167944453,"Poor pull shot. Weak confidence, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
sweep,41.744594446102276,15.250297983337525,47.154068219729275,97.38496593182212,7.2994317144010505,3.02058332337628,53.94586450276461,"Poor sweep shot. Weak bat angle, hit quality, stance bend reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,4.359434531279193,92.29011730676952,32.39520614306167,47.714784487147085,50.617038845636344,38.68399453320712,31.18576797895477,"Poor pull shot. Weak confidence, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
pull,27.13063263776878,50.68889018937096,20.19658561282278,73.09546250558844,40.19389323779906,13.926540729470249,35.94612895609708,"Poor pull shot. Weak confidence, stance bend, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
pull,44.63557576246067,1.798931141928084,87.87316344964064,43.50709786313106,63.73796238016837,16.657212874727335,27.902715015224445,"Poor pull shot. Weak confidence, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
sweep,83.7319873172616,54.41323544873731,68.66347766078093,97.67650184739324,35.80211593572389,86.28840511403394,43.11872453298883,Poor sweep shot. Weak stance bend reduce shot effectiveness.
flick,23.52161224423903,59.867428294508464,95.54290994721013,62.48733980238141,82.64638892750622,64.90340888226574,50.4212183336325,"Good flick shot. Bat angle, hit quality, face stability provide controlled execution. Improving confidence will add consistency."
cover,95.78154213438134,30.21957185542028,7.856089151943724,82.3388094228968,22.94104261681604,42.13594465850413,65.36677571906013,"Good cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
pull,63.27438768509758,37.617046200261036,82.9249102808601,56.548266771437184,68.03504078843302,0.2660781334955731,25.16319506999476,Poor pull shot. Weak front foot stance score reduce shot effectiveness. Improving bat angle will add consistency.
flick,63.635634233735225,0.3651843158320456,69.75542114857186,56.06304032221543,13.943293752827056,16.8521869971886,39.950579673236476,Poor flick shot. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency.
pull,32.0666400221902,47.17235844391647,14.979938505006086,5.298162437322307,20.79752049262703,13.72556409286948,92.3091596838298,"Poor pull shot. Weak confidence, stance bend, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
flick,69.82268905882721,52.97865271731342,3.2730275411189336,94.0348998029324,20.632744932613612,27.360909944897095,23.695005614965236,"Good flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cover,18.439277659326724,40.77301620523187,97.62630054095554,70.7993585613191,72.51118738289945,65.96599773030088,63.18756520960027,"Good cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness."
pull,34.69590411175554,71.34576684474362,18.10503972730314,53.02009463804897,95.04593042626513,27.880826709132222,79.76044533730001,"Good pull shot. Stance bend provide controlled execution. Weak confidence, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
sweep,43.76577726886124,65.41482660175394,74.55676175431682,21.291547100669618,89.34260180771052,29.970299309574134,17.712853035965804,"Excellent sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving face stability will add consistency."
flick,14.948303307415788,72.1692497242298,75.01651515260367,39.83627994080653,49.151393521959974,66.85035883354897,16.47371356023094,"Excellent flick shot. Bat angle, hit quality provide controlled execution. Weak face stability reduce shot effectiveness. Improving stance bend will add consistency."
cut,12.66635613747792,86.56363229527778,91.89376527794913,24.970009538670325,39.7340680026126,42.57096051543058,40.609994860058194,"Excellent cut shot. Bat angle, hit quality provide controlled execution. Weak confidence reduce shot effectiveness. Improving stance bend will add consistency."
sweep,63.76980379168676,25.112527934148478,50.64485354893877,44.493895931333974,81.11967376493553,62.18918773576697,32.39124925078411,"Good sweep shot. Hit quality, stance bend provide controlled execution. Weak bat angle reduce shot effectiveness. Improving face stability will add consistency."
pull,59.514865763149885,76.03798899342135,2.912632191962683,67.52851805915846,2.203709185121272,16.04389849405895,24.01978207754395,"Poor pull shot. Weak stance bend, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
cover,85.31782949915706,71.60058866328016,59.163924691961455,46.178326528360536,84.88507813927147,75.71175667114639,32.32607402295451,"Good cover shot. Bat angle provide controlled execution. Weak face stability, shot accuracy reduce shot effectiveness."
cut,44.74731743880511,75.2204206338799,95.47252684951579,87.21386414927929,93.89117687946572,56.112860516995354,25.226609965529757,"Excellent cut shot. Bat angle, hit quality provide controlled execution. Weak confidence reduce shot effectiveness."
pull,60.39294645774357,76.97741780144315,15.621616458034648,29.668046565297722,13.393165983421685,0.9204077104118191,16.19208991871739,"Poor pull shot. Weak stance bend, front foot stance score reduce shot effectiveness. Improving hit quality will add consistency."
cover,93.5304605201609,81.83088191532715,91.61082680860885,94.88150595847871,97.60359991052083,90.1118945347734,17.54644136053586,"Excellent cover shot. Bat angle, face stability provide controlled execution. Weak shot accuracy reduce shot effectiveness."
cover,5.043908994667811,59.706176433955584,9.944448557020136,43.86384502070354,56.089009129425726,32.16654367486309,38.011819270506045,"Poor cover shot. Weak face stability, shot accuracy reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,14.650665807451846,40.512149573532376,17.72315951547987,87.00419815124476,7.784822890497967,89.86303280168548,36.03893867529004,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
flick,8.879549662064834,13.423180106185406,53.17844411656705,59.94302603753017,43.9182526337187,92.36224662192214,39.87800273033155,Poor flick shot. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency.
cover,31.819910578891186,20.3993655457958,80.03198781669985,46.970590568809556,41.57672404958276,82.27742254246255,14.13568901789527,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
sweep,67.68376802703673,13.027405374134249,55.20583030682993,56.66843494989885,95.39772710651093,71.47773115673189,41.23697871038079,"Good sweep shot. Hit quality, stance bend provide controlled execution. Weak bat angle reduce shot effectiveness."
sweep,40.43923034666164,57.93377855539047,92.95085169449465,21.42622951567389,97.1184507874371,22.907892779664294,39.398606855594394,"Excellent sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving face stability will add consistency."
sweep,64.74226925466586,30.0693889456112,38.32521927586397,73.33390310732955,63.90870560059078,25.78037340569549,80.54458792465032,"Poor sweep shot. Weak bat angle, hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
